num_individuals,num_neighbors,num_facts,starting_knowledge,investigation_probability,philosophy,truth_mean,truth_total,false_mean,false_total
8,8,300,15,0.8,direct,0.6152912621359223,507,0.3847087378640776,317
8,8,300,15,0.8,direct,0.6450000000000001,516,0.355,284
8,8,300,15,0.8,direct,0.515625,396,0.484375,372
8,8,300,15,0.8,direct,0.6327319587628866,491,0.3672680412371134,285
8,8,300,15,0.8,direct,0.8409090909090909,666,0.15909090909090912,126
8,8,300,15,0.8,direct,0.640625,451,0.359375,253
8,8,300,15,0.8,indirect,0.6801470588235294,555,0.31985294117647056,261
8,8,300,15,0.8,indirect,0.6415816326530612,503,0.3584183673469388,281
8,8,300,15,0.8,indirect,0.5765306122448979,452,0.42346938775510196,332
8,8,300,15,0.8,indirect,0.6073232323232323,481,0.3926767676767676,311
8,8,300,15,0.8,indirect,0.49362244897959184,387,0.5063775510204082,397
8,8,300,15,0.8,indirect,0.4795673076923077,399,0.5204326923076923,433
8,8,300,15,0.8,indirect,0.6958762886597939,540,0.30412371134020616,236
8,8,300,15,0.8,indirect,0.5723039215686274,467,0.4276960784313726,349
8,8,300,15,0.8,indirect,0.505050505050505,400,0.494949494949495,392
8,8,300,15,0.8,indirect,0.6417525773195876,498,0.35824742268041243,278
8,8,600,15,0.0,skeptical,0.8666666666666668,104,0.13333333333333333,16
8,8,600,15,0.0,skeptical,0.6160256410256411,71,0.38397435897435894,45
8,8,600,15,0.0,skeptical,0.41904761904761906,50,0.5809523809523809,69
8,8,600,15,0.0,skeptical,0.6083333333333334,73,0.3916666666666666,47
8,8,600,15,0.0,skeptical,0.6291666666666667,74,0.3708333333333334,44
8,8,600,15,0.0,skeptical,0.5166666666666667,62,0.4833333333333333,58
8,8,600,15,0.0,skeptical,0.7648809523809523,90,0.2351190476190476,28
8,8,600,15,0.0,skeptical,0.5333333333333333,64,0.4666666666666667,56
8,8,600,15,0.0,skeptical,0.6166666666666667,74,0.3833333333333333,46
8,8,600,15,0.0,skeptical,0.5803571428571428,68,0.41964285714285715,50
8,8,600,15,0.0,reid,0.6053240740740742,523,0.3946759259259258,341
8,8,600,15,0.0,reid,0.5,440,0.49999999999999994,440
8,8,600,15,0.0,reid,0.6699029126213593,552,0.3300970873786408,272
8,8,600,15,0.0,reid,0.7139423076923076,594,0.2860576923076923,238
8,8,600,15,0.0,reid,0.5940366972477064,518,0.40596330275229364,354
8,8,600,15,0.0,reid,0.6595238095238095,554,0.34047619047619054,286
8,8,600,15,0.0,reid,0.4675925925925926,404,0.5324074074074074,460
8,8,600,15,0.0,reid,0.5767543859649122,526,0.42324561403508765,386
8,8,600,15,0.0,reid,0.6382743362831859,577,0.3617256637168141,327
8,8,600,15,0.0,reid,0.5368303571428571,481,0.46316964285714285,415
8,8,600,15,0.0,direct,0.7278037383177569,623,0.2721962616822429,233
8,8,600,15,0.0,direct,0.5401376146788992,471,0.4598623853211009,401
8,8,600,15,0.0,direct,0.6372767857142858,571,0.36272321428571425,325
8,8,600,15,0.0,direct,0.5696902654867256,515,0.43030973451327437,389
8,8,600,15,0.0,direct,0.5899532710280374,505,0.41004672897196265,351
8,8,600,15,0.0,direct,0.5795454545454546,510,0.4204545454545454,370
8,8,600,15,0.0,direct,0.5787037037037037,500,0.4212962962962963,364
8,8,600,15,0.0,direct,0.5424311926605505,473,0.45756880733944955,399
8,8,600,15,0.0,direct,0.6725663716814161,608,0.3274336283185841,296
8,8,600,15,0.0,direct,0.78125,675,0.21875000000000003,189
8,8,600,15,0.0,indirect,0.5546875,497,0.44531250000000006,399
8,8,600,15,0.0,indirect,0.5225225225225225,464,0.4774774774774775,424
8,8,600,15,0.0,indirect,0.5810810810810811,516,0.4189189189189189,372
8,8,600,15,0.0,indirect,0.7928571428571428,666,0.2071428571428571,174
8,8,600,15,0.0,indirect,0.8141592920353984,736,0.1858407079646018,168
8,8,600,15,0.0,indirect,0.4295454545454545,378,0.5704545454545453,502
8,8,600,15,0.0,indirect,0.5520833333333334,477,0.44791666666666663,387
8,8,600,15,0.0,indirect,0.39449541284403666,344,0.6055045871559632,528
8,8,600,15,0.0,indirect,0.6463963963963965,574,0.35360360360360354,314
8,8,600,15,0.0,indirect,0.5047169811320755,428,0.4952830188679245,420
8,8,600,15,0.2,skeptical,0.6833333333333333,82,0.31666666666666665,38
8,8,600,15,0.2,skeptical,0.5041666666666667,59,0.4958333333333334,59
8,8,600,15,0.2,skeptical,0.5553571428571428,65,0.4446428571428572,53
8,8,600,15,0.2,skeptical,0.48580586080586086,57,0.5141941391941391,59
8,8,600,15,0.2,skeptical,0.6250000000000001,74,0.375,44
8,8,600,15,0.2,skeptical,0.6166666666666666,74,0.3833333333333333,46
8,8,600,15,0.2,skeptical,0.8053571428571429,96,0.19464285714285712,23
8,8,600,15,0.2,skeptical,0.5166666666666667,62,0.4833333333333334,58
8,8,600,15,0.2,skeptical,0.5857142857142857,70,0.4142857142857143,49
8,8,600,15,0.2,skeptical,0.7166666666666666,86,0.2833333333333334,34
8,8,600,15,0.2,reid,0.7339449541284403,640,0.26605504587155965,232
8,8,600,15,0.2,reid,0.4568181818181818,402,0.5431818181818182,478
8,8,600,15,0.2,reid,0.5608108108108109,498,0.4391891891891892,390
8,8,600,15,0.2,reid,0.535377358490566,454,0.464622641509434,394
8,8,600,15,0.2,reid,0.7597087378640777,626,0.24029126213592228,198
8,8,600,15,0.2,reid,0.6625,583,0.3375,297
8,8,600,15,0.2,reid,0.5564903846153847,463,0.4435096153846154,369
8,8,600,15,0.2,reid,0.5537383177570093,474,0.4462616822429907,382
8,8,600,15,0.2,reid,0.5428240740740741,469,0.457175925925926,395
8,8,600,15,0.2,reid,0.4572072072072072,406,0.5427927927927928,482
8,8,600,15,0.2,direct,0.5894495412844036,514,0.41055045871559637,358
8,8,600,15,0.2,direct,0.7079545454545453,623,0.2920454545454545,257
8,8,600,15,0.2,direct,0.6521739130434784,600,0.34782608695652173,320
8,8,600,15,0.2,direct,0.5547619047619047,466,0.4452380952380953,374
8,8,600,15,0.2,direct,0.5596846846846847,497,0.4403153153153153,391
8,8,600,15,0.2,direct,0.6938073394495413,605,0.30619266055045874,267
8,8,600,15,0.2,direct,0.5292056074766355,453,0.47079439252336447,403
8,8,600,15,0.2,direct,0.6011363636363636,529,0.39886363636363636,351
8,8,600,15,0.2,direct,0.6068181818181819,534,0.39318181818181824,346
8,8,600,15,0.2,direct,0.47051886792452835,399,0.5294811320754716,449
8,8,600,15,0.2,indirect,0.6723300970873787,554,0.3276699029126213,270
8,8,600,15,0.2,indirect,0.5167410714285715,463,0.48325892857142855,433
8,8,600,15,0.2,indirect,0.59375,551,0.40625,377
8,8,600,15,0.2,indirect,0.625,540,0.37500000000000006,324
8,8,600,15,0.2,indirect,0.43985849056603776,373,0.5601415094339622,475
8,8,600,15,0.2,indirect,0.6777522935779817,591,0.3222477064220184,281
8,8,600,15,0.2,indirect,0.7476851851851852,646,0.2523148148148148,218
8,8,600,15,0.2,indirect,0.65303738317757,559,0.34696261682242985,297
8,8,600,15,0.2,indirect,0.7977272727272727,702,0.20227272727272724,178
8,8,600,15,0.2,indirect,0.4954128440366973,432,0.5045871559633027,440
8,8,600,15,0.4,skeptical,0.5583333333333335,66,0.44166666666666665,52
8,8,600,15,0.4,skeptical,0.5968406593406593,69,0.40315934065934067,48
8,8,600,15,0.4,skeptical,0.6232142857142857,74,0.3767857142857143,45
8,8,600,15,0.4,skeptical,0.5952380952380951,71,0.40476190476190477,48
8,8,600,15,0.4,skeptical,0.7214285714285714,86,0.2785714285714286,33
8,8,600,15,0.4,skeptical,0.5833333333333334,69,0.41666666666666674,50
8,8,600,15,0.4,skeptical,0.4833333333333334,58,0.5166666666666666,62
8,8,600,15,0.4,skeptical,0.6630952380952382,77,0.33690476190476193,40
8,8,600,15,0.4,skeptical,0.5607142857142857,65,0.4392857142857143,50
8,8,600,15,0.4,skeptical,0.6166666666666666,74,0.38333333333333336,46
8,8,600,15,0.4,reid,0.6863425925925927,593,0.31365740740740744,271
8,8,600,15,0.4,reid,0.48409090909090907,426,0.5159090909090909,454
8,8,600,15,0.4,reid,0.5397196261682242,462,0.4602803738317757,394
8,8,600,15,0.4,reid,0.611904761904762,514,0.38809523809523805,326
8,8,600,15,0.4,reid,0.7105263157894737,648,0.2894736842105264,264
8,8,600,15,0.4,reid,0.7834821428571428,702,0.21651785714285715,194
8,8,600,15,0.4,reid,0.5088495575221239,460,0.4911504424778761,444
8,8,600,15,0.4,reid,0.5722477064220184,499,0.42775229357798167,373
8,8,600,15,0.4,reid,0.6526442307692308,543,0.3473557692307693,289
8,8,600,15,0.4,reid,0.4130434782608695,380,0.5869565217391304,540
8,8,600,15,0.4,direct,0.673611111111111,582,0.3263888888888889,282
8,8,600,15,0.4,direct,0.5752314814814814,497,0.42476851851851843,367
8,8,600,15,0.4,direct,0.5154761904761904,433,0.4845238095238095,407
8,8,600,15,0.4,direct,0.7068181818181818,622,0.29318181818181815,258
8,8,600,15,0.4,direct,0.6845794392523363,586,0.31542056074766356,270
8,8,600,15,0.4,direct,0.6169724770642202,538,0.3830275229357798,334
8,8,600,15,0.4,direct,0.6479357798165137,565,0.3520642201834863,307
8,8,600,15,0.4,direct,0.6397727272727273,563,0.3602272727272727,317
8,8,600,15,0.4,direct,0.6169724770642203,538,0.38302752293577985,334
8,8,600,15,0.4,direct,0.662037037037037,572,0.337962962962963,292
8,8,600,15,0.4,indirect,0.5825688073394495,508,0.4174311926605505,364
8,8,600,15,0.4,indirect,0.48032407407407407,415,0.5196759259259259,449
8,8,600,15,0.4,indirect,0.6226635514018691,533,0.37733644859813087,323
8,8,600,15,0.4,indirect,0.7858796296296298,679,0.21412037037037038,185
8,8,600,15,0.4,indirect,0.578125,481,0.42187499999999994,351
8,8,600,15,0.4,indirect,0.5974770642201835,521,0.40252293577981657,351
8,8,600,15,0.4,indirect,0.7806372549019608,637,0.2193627450980392,179
8,8,600,15,0.4,indirect,0.5129716981132075,435,0.4870283018867924,413
8,8,600,15,0.4,indirect,0.48928571428571427,411,0.5107142857142857,429
8,8,600,15,0.4,indirect,0.6136363636363638,540,0.3863636363636364,340
8,8,600,15,0.6000000000000001,skeptical,0.5982142857142857,71,0.4017857142857143,47
8,8,600,15,0.6000000000000001,skeptical,0.4035714285714285,48,0.5964285714285714,71
8,8,600,15,0.6000000000000001,skeptical,0.5678571428571428,67,0.4321428571428571,51
8,8,600,15,0.6000000000000001,skeptical,0.5523809523809524,66,0.44761904761904764,53
8,8,600,15,0.6000000000000001,skeptical,0.6035714285714286,72,0.3964285714285714,47
8,8,600,15,0.6000000000000001,skeptical,0.6694139194139195,79,0.33058608058608063,38
8,8,600,15,0.6000000000000001,skeptical,0.4630952380952381,54,0.5369047619047619,64
8,8,600,15,0.6000000000000001,skeptical,0.530952380952381,63,0.46904761904761905,55
8,8,600,15,0.6000000000000001,skeptical,0.6166666666666667,74,0.38333333333333336,46
8,8,600,15,0.6000000000000001,skeptical,0.6166666666666667,74,0.38333333333333336,46
8,8,600,15,0.6000000000000001,reid,0.38636363636363635,340,0.6136363636363635,540
8,8,600,15,0.6000000000000001,reid,0.5986238532110092,522,0.40137614678899086,350
8,8,600,15,0.6000000000000001,reid,0.4953703703703704,428,0.5046296296296297,436
8,8,600,15,0.6000000000000001,reid,0.587962962962963,508,0.412037037037037,356
8,8,600,15,0.6000000000000001,reid,0.5905963302752294,515,0.40940366972477066,357
8,8,600,15,0.6000000000000001,reid,0.6017699115044248,544,0.39823008849557523,360
8,8,600,15,0.6000000000000001,reid,0.5400943396226415,458,0.45990566037735847,390
8,8,600,15,0.6000000000000001,reid,0.6517857142857143,584,0.3482142857142857,312
8,8,600,15,0.6000000000000001,reid,0.7534722222222222,651,0.24652777777777776,213
8,8,600,15,0.6000000000000001,reid,0.6154761904761905,517,0.3845238095238095,323
8,8,600,15,0.6000000000000001,direct,0.7511574074074074,649,0.2488425925925926,215
8,8,600,15,0.6000000000000001,direct,0.5829439252336448,499,0.41705607476635514,357
8,8,600,15,0.6000000000000001,direct,0.5527522935779817,482,0.44724770642201833,390
8,8,600,15,0.6000000000000001,direct,0.6436915887850467,551,0.35630841121495327,305
8,8,600,15,0.6000000000000001,direct,0.6443181818181818,567,0.3556818181818182,313
8,8,600,15,0.6000000000000001,direct,0.43287037037037035,374,0.5671296296296295,490
8,8,600,15,0.6000000000000001,direct,0.7118055555555556,615,0.2881944444444444,249
8,8,600,15,0.6000000000000001,direct,0.5444711538461539,453,0.45552884615384626,379
8,8,600,15,0.6000000000000001,direct,0.43918918918918914,390,0.5608108108108109,498
8,8,600,15,0.6000000000000001,direct,0.5871559633027523,512,0.41284403669724773,360
8,8,600,15,0.6000000000000001,indirect,0.6517857142857143,584,0.3482142857142857,312
8,8,600,15,0.6000000000000001,indirect,0.46845794392523366,401,0.5315420560747662,455
8,8,600,15,0.6000000000000001,indirect,0.5532407407407407,478,0.4467592592592593,386
8,8,600,15,0.6000000000000001,indirect,0.6090909090909091,536,0.3909090909090909,344
8,8,600,15,0.6000000000000001,indirect,0.4879807692307693,406,0.5120192307692307,426
8,8,600,15,0.6000000000000001,indirect,0.4525462962962963,391,0.5474537037037037,473
8,8,600,15,0.6000000000000001,indirect,0.6147727272727274,541,0.38522727272727275,339
8,8,600,15,0.6000000000000001,indirect,0.4910714285714286,440,0.5089285714285715,456
8,8,600,15,0.6000000000000001,indirect,0.6574074074074073,568,0.3425925925925926,296
8,8,600,15,0.6000000000000001,indirect,0.43749999999999994,392,0.5625,504
8,8,600,15,0.8,skeptical,0.5422619047619047,64,0.4577380952380953,54
8,8,600,15,0.8,skeptical,0.5666666666666668,68,0.43333333333333335,52
8,8,600,15,0.8,skeptical,0.5017857142857143,60,0.4982142857142858,59
8,8,600,15,0.8,skeptical,0.6571428571428571,78,0.3428571428571429,40
8,8,600,15,0.8,skeptical,0.7029761904761904,84,0.2970238095238096,35
8,8,600,15,0.8,skeptical,0.6055860805860805,71,0.3944139194139195,46
8,8,600,15,0.8,skeptical,0.5696428571428571,67,0.4303571428571429,51
8,8,600,15,0.8,skeptical,0.6791666666666667,81,0.3208333333333333,38
8,8,600,15,0.8,skeptical,0.5636904761904762,66,0.4363095238095238,51
8,8,600,15,0.8,skeptical,0.5333333333333333,64,0.4666666666666666,56
8,8,600,15,0.8,reid,0.7004504504504505,622,0.29954954954954954,266
8,8,600,15,0.8,reid,0.5902777777777779,510,0.40972222222222227,354
8,8,600,15,0.8,reid,0.638095238095238,536,0.3619047619047619,304
8,8,600,15,0.8,reid,0.7028508771929824,641,0.29714912280701755,271
8,8,600,15,0.8,reid,0.5905963302752293,515,0.4094036697247707,357
8,8,600,15,0.8,reid,0.5607142857142856,471,0.4392857142857144,369
8,8,600,15,0.8,reid,0.6285377358490565,533,0.37146226415094336,315
8,8,600,15,0.8,reid,0.5784090909090909,509,0.42159090909090907,371
8,8,600,15,0.8,reid,0.3556818181818182,313,0.6443181818181818,567
8,8,600,15,0.8,reid,0.6813063063063063,605,0.3186936936936937,283
8,8,600,15,0.8,direct,0.5874999999999999,517,0.4125,363
8,8,600,15,0.8,direct,0.6539351851851851,565,0.34606481481481477,299
8,8,600,15,0.8,direct,0.7649082568807339,667,0.23509174311926603,205
8,8,600,15,0.8,direct,0.6488636363636363,571,0.3511363636363636,309
8,8,600,15,0.8,direct,0.5232300884955753,473,0.47676991150442477,431
8,8,600,15,0.8,direct,0.5249999999999999,462,0.47500000000000003,418
8,8,600,15,0.8,direct,0.3772522522522523,335,0.6227477477477478,553
8,8,600,15,0.8,direct,0.5455607476635513,467,0.4544392523364486,389
8,8,600,15,0.8,direct,0.5227272727272727,460,0.4772727272727273,420
8,8,600,15,0.8,direct,0.6412037037037037,554,0.3587962962962963,310
8,8,600,15,0.8,indirect,0.6636363636363637,584,0.33636363636363636,296
8,8,600,15,0.8,indirect,0.4621559633027524,403,0.5378440366972477,469
8,8,600,15,0.8,indirect,0.4676339285714286,419,0.5323660714285714,477
8,8,600,15,0.8,indirect,0.5867117117117118,521,0.41328828828828823,367
8,8,600,15,0.8,indirect,0.7297297297297297,648,0.27027027027027023,240
8,8,600,15,0.8,indirect,0.5636574074074074,487,0.4363425925925926,377
8,8,600,15,0.8,indirect,0.5782608695652174,532,0.42173913043478256,388
8,8,600,15,0.8,indirect,0.5011061946902655,453,0.4988938053097345,451
8,8,600,15,0.8,indirect,0.5863636363636364,516,0.4136363636363636,364
8,8,600,15,0.8,indirect,0.43068181818181817,379,0.5693181818181818,501
8,8,900,15,0.0,skeptical,0.4708333333333334,56,0.5291666666666667,63
8,8,900,15,0.0,skeptical,0.6666666666666667,80,0.3333333333333333,40
8,8,900,15,0.0,skeptical,0.6499999999999999,78,0.35000000000000003,42
8,8,900,15,0.0,skeptical,0.49166666666666664,58,0.5083333333333334,61
8,8,900,15,0.0,skeptical,0.47500000000000003,57,0.525,63
8,8,900,15,0.0,skeptical,0.5714285714285714,68,0.42857142857142855,51
8,8,900,15,0.0,skeptical,0.48809523809523814,58,0.5119047619047619,61
8,8,900,15,0.0,skeptical,0.43511904761904757,52,0.5648809523809524,67
8,8,900,15,0.0,skeptical,0.575,69,0.42500000000000004,51
8,8,900,15,0.0,skeptical,0.6023809523809524,72,0.39761904761904765,47
8,8,900,15,0.0,reid,0.7435344827586207,690,0.2564655172413793,238
8,8,900,15,0.0,reid,0.43030973451327437,389,0.5696902654867257,515
8,8,900,15,0.0,reid,0.40265486725663724,364,0.5973451327433629,540
8,8,900,15,0.0,reid,0.5597826086956521,515,0.44021739130434784,405
8,8,900,15,0.0,reid,0.7123893805309736,644,0.28761061946902655,260
8,8,900,15,0.0,reid,0.7820796460176991,707,0.21792035398230086,197
8,8,900,15,0.0,reid,0.6056034482758621,562,0.3943965517241379,366
8,8,900,15,0.0,reid,0.5564159292035398,503,0.44358407079646023,401
8,8,900,15,0.0,reid,0.718181818181818,632,0.28181818181818175,248
8,8,900,15,0.0,reid,0.6725663716814159,608,0.3274336283185841,296
8,8,900,15,0.0,direct,0.7101769911504425,642,0.2898230088495575,262
8,8,900,15,0.0,direct,0.7,616,0.30000000000000004,264
8,8,900,15,0.0,direct,0.6125,539,0.3875,341
8,8,900,15,0.0,direct,0.5852272727272727,515,0.41477272727272724,365
8,8,900,15,0.0,direct,0.5792410714285715,519,0.42075892857142855,377
8,8,900,15,0.0,direct,0.5730088495575222,518,0.42699115044247793,386
8,8,900,15,0.0,direct,0.5431818181818182,478,0.4568181818181818,402
8,8,900,15,0.0,direct,0.6024774774774775,535,0.3975225225225225,353
8,8,900,15,0.0,direct,0.5334821428571429,478,0.4665178571428571,418
8,8,900,15,0.0,direct,0.584070796460177,528,0.415929203539823,376
8,8,900,15,0.0,indirect,0.6239316239316239,584,0.37606837606837606,352
8,8,900,15,0.0,indirect,0.47544642857142855,426,0.5245535714285715,470
8,8,900,15,0.0,indirect,0.6663043478260869,613,0.333695652173913,307
8,8,900,15,0.0,indirect,0.7377232142857142,661,0.2622767857142857,235
8,8,900,15,0.0,indirect,0.5555555555555555,520,0.44444444444444453,416
8,8,900,15,0.0,indirect,0.39456521739130435,363,0.6054347826086957,557
8,8,900,15,0.0,indirect,0.7218468468468467,641,0.27815315315315314,247
8,8,900,15,0.0,indirect,0.6542792792792793,581,0.3457207207207207,307
8,8,900,15,0.0,indirect,0.5564159292035397,503,0.44358407079646023,401
8,8,900,15,0.0,indirect,0.5357142857142857,480,0.4642857142857143,416
8,8,900,15,0.2,skeptical,0.5910714285714286,70,0.40892857142857153,49
8,8,900,15,0.2,skeptical,0.6294871794871795,74,0.37051282051282053,44
8,8,900,15,0.2,skeptical,0.7101190476190475,84,0.28988095238095235,34
8,8,900,15,0.2,skeptical,0.44107142857142856,52,0.5589285714285714,67
8,8,900,15,0.2,skeptical,0.5523809523809524,66,0.44761904761904764,53
8,8,900,15,0.2,skeptical,0.6523809523809524,77,0.34761904761904755,41
8,8,900,15,0.2,skeptical,0.8083333333333335,97,0.19166666666666665,23
8,8,900,15,0.2,skeptical,0.6982142857142857,83,0.3017857142857143,36
8,8,900,15,0.2,skeptical,0.6857142857142857,82,0.3142857142857143,37
8,8,900,15,0.2,skeptical,0.6267857142857143,74,0.3732142857142857,44
8,8,900,15,0.2,reid,0.6117256637168141,553,0.3882743362831858,351
8,8,900,15,0.2,reid,0.5102272727272728,449,0.48977272727272725,431
8,8,900,15,0.2,reid,0.672566371681416,608,0.3274336283185841,296
8,8,900,15,0.2,reid,0.46460176991150437,420,0.5353982300884956,484
8,8,900,15,0.2,reid,0.5353982300884956,484,0.4646017699115044,420
8,8,900,15,0.2,reid,0.6271186440677966,592,0.37288135593220334,352
8,8,900,15,0.2,reid,0.5844594594594594,519,0.41554054054054057,369
8,8,900,15,0.2,reid,0.4572072072072072,406,0.5427927927927928,482
8,8,900,15,0.2,reid,0.5486725663716814,496,0.45132743362831856,408
8,8,900,15,0.2,reid,0.5953947368421052,543,0.40460526315789475,369
8,8,900,15,0.2,direct,0.45942982456140347,419,0.5405701754385965,493
8,8,900,15,0.2,direct,0.5934684684684686,527,0.4065315315315315,361
8,8,900,15,0.2,direct,0.6820175438596491,622,0.31798245614035087,290
8,8,900,15,0.2,direct,0.7421875000000001,665,0.2578125,231
8,8,900,15,0.2,direct,0.6482300884955753,586,0.3517699115044248,318
8,8,900,15,0.2,direct,0.6420454545454546,565,0.35795454545454547,315
8,8,900,15,0.2,direct,0.6348684210526316,579,0.3651315789473684,333
8,8,900,15,0.2,direct,0.7699115044247787,696,0.2300884955752212,208
8,8,900,15,0.2,direct,0.5818181818181818,512,0.4181818181818182,368
8,8,900,15,0.2,direct,0.7072072072072072,628,0.2927927927927928,260
8,8,900,15,0.2,indirect,0.49782608695652175,458,0.5021739130434782,462
8,8,900,15,0.2,indirect,0.5558035714285714,498,0.4441964285714286,398
8,8,900,15,0.2,indirect,0.6632882882882882,589,0.3367117117117117,299
8,8,900,15,0.2,indirect,0.6450471698113208,547,0.35495283018867924,301
8,8,900,15,0.2,indirect,0.5574324324324325,495,0.44256756756756754,393
8,8,900,15,0.2,indirect,0.6349557522123894,574,0.3650442477876106,330
8,8,900,15,0.2,indirect,0.7182017543859649,655,0.2817982456140351,257
8,8,900,15,0.2,indirect,0.4435840707964601,401,0.5564159292035398,503
